Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
84997,1IOWCxqMTr9fBtcxzbwORb,Grateful Dead,"Veneta, OR 8/27/72: The Complete Sunshine Daydream Concert (Live)","El Paso - Live in Veneta, Oregon 8/27/72",25,304293,False,0.664,0.42,2,-12.807,1,0.0329,0.889,0.121,0.13,0.642,116.518,3,psych-rock
79393,6JSWqiggSXO5ujah8fkUOL,Delta Spirit,Ode To Sunshine,Tomorrow Goes Away,39,90040,False,0.686,0.678,8,-7.35,0,0.044,0.603,0.0,0.282,0.597,131.965,3,piano
93624,4WHgIFXKIe8KjzRL3X12xK,Nikolay Nikitskiy,Velikie ispolniteli Rossii XX veka: Nikolay Nikitskiy,Snilsja mne sad,0,178613,False,0.19,0.315,7,-10.158,1,0.0406,0.94,6.08e-06,0.115,0.0998,81.573,4,romance
13780,2a77z4j4qtYo0oatDGeHw3,Chip E.;K-Joy;Lidell Townsel;Kai Alce,Like This (House Mix / Ddd Dub),Like This - Ddd Dub - Short Edit,6,284618,False,0.815,0.497,7,-9.933,1,0.0976,0.00293,0.577,0.368,0.67,119.872,4,chicago-house
98815,7FIrk5lA1IalpZ3OtieeC8,Rachel Bay Jones;Kristolyn Lloyd;Will Roland;Ben Platt,Dear Evan Hansen (Original Broadway Cast Recording),Good For You,57,185146,False,0.627,0.709,3,-4.692,1,0.0726,0.175,0.0,0.242,0.791,107.802,4,show-tunes
54373,1MV6JUEwj725Q93a1HO7iU,Stumbleine,Spiderwebbed,Kaleidoscope,11,213626,False,0.382,0.931,11,-5.435,0,0.0987,0.0024,0.87,0.27,0.222,63.795,4,idm
24241,4BPdTbvVRQhx5Zsh0RiML7,Juan Atkins;Moritz Von Oswald,Borderland,Digital Forest,10,491716,False,0.401,0.299,10,-17.614,0,0.0385,0.0027,0.739,0.137,0.338,125.0,4,detroit-techno
49178,5bmZUFLASIgru2os6M6YYn,FEEST DJ MAARTEN;Benjamin;DJ Petit,Zij Weet Het,Zij Weet Het,29,236903,False,0.697,0.867,7,-4.574,1,0.0675,0.098,0.0,0.159,0.568,99.991,4,hardstyle
24451,2NW6aorSABGOWS7wEMDndl,The Other People Place,Lifestyles Of The Laptop Café,Moonlight Rendezvous,32,427306,False,0.639,0.51,1,-10.844,1,0.0432,0.0116,0.858,0.0951,0.658,128.431,4,detroit-techno
40723,1AJN6mnd9xEWHNosK7LrBW,Pregador Luo,Governe!,Testemunhe,41,224626,False,0.661,0.635,7,-7.928,1,0.0514,0.0931,0.0,0.261,0.729,168.987,4,gospel
109765,7KuYN3fAlt1JM689zzx3wJ,Christian Löffler;Fejká,Fjäll,Fjäll,49,315297,False,0.611,0.697,9,-12.596,1,0.0347,0.164,0.935,0.0846,0.0388,123.037,4,techno
63591,4M30n2HusjPl6lSRLo8uZ8,Yasemin Mori,Hayvanlar,Konuşmak,35,207266,False,0.576,0.578,11,-7.082,0,0.0397,0.227,0.0,0.111,0.386,130.545,4,j-rock
110341,3qPXWPkEZgUhUgPifbE99z,Tiësto,WOW,WOW,61,148125,False,0.6,0.99,6,-3.016,1,0.337,0.00116,0.52,0.124,0.192,127.954,4,trance
9618,4GxFCitrF1Fu9qycAv8A3R,Natiruts,#NOFILTER (Ao Vivo),Zóio de Lula - Ao Vivo,44,126946,False,0.376,0.845,10,-5.681,0,0.147,0.319,0.0,0.4,0.732,176.046,4,brazil
3571,63vFGclIBFHOhszBT9kPq1,GAYLE;blackbear,a study of the human experience volume two,fmk (with blackbear),38,189075,True,0.53,0.532,2,-5.957,1,0.0569,0.111,0.0,0.188,0.536,71.797,4,alternative
48007,1coB4xdhsMLxZafnM9Gwjt,Crystal Castles,Pop & Halloween,Transgender,4,184760,False,0.522,0.914,7,-8.285,1,0.0379,0.000164,0.846,0.24,0.0364,137.954,3,hardcore
113117,6kpAhNL6CYs3NSbFs3tHwf,Chris Tomlin,And If Our God Is For Us...,I Will Follow,53,220000,False,0.586,0.783,10,-3.684,1,0.026,0.0617,0.0,0.129,0.483,95.932,4,world-music
110245,0uoIZEtT7zRTbPLOR4rmr7,Hilight Tribe;Vini Vici,Tomorrowland Belgium 2018 (Highlights) [A State Of Trance Stage],Free Tibet (Mix Cut) - Vini Vici Remix,44,114406,False,0.482,0.918,1,-11.515,1,0.051,0.000228,0.512,0.202,0.355,140.008,4,trance
40261,4MnEvCz1PWVC9o4l3KhQHA,Gabriela Rocha,Leão (Ao Vivo),Leão - Ao Vivo,44,286875,False,0.482,0.832,1,-6.947,0,0.0474,0.00284,0.0,0.349,0.22,134.012,4,gospel
87195,41tMIgwIR0Ye3ivO6GMr5q,The Avett Brothers,Acoustic Christmas Campfire,Winter In My Heart,0,294960,False,0.409,0.198,9,-10.832,1,0.0293,0.751,0.000712,0.082,0.14,132.782,4,r-n-b
35801,0qjCRnaKCaTcOfQ6TWaYt5,Weliton O Gordinho,Alô @,Alô @,39,177214,False,0.784,0.646,8,-5.744,1,0.0329,0.605,0.0,0.0831,0.737,136.997,4,forro
101424,36uSFiBEa04hR5pEO6NrQa,Pink Noise,The Best Pink Noise,Pink Noise for Babies,38,300094,False,0.14,0.762,1,-18.283,1,0.166,0.385,0.973,0.112,0.0327,84.1,1,sleep
65603,3Bgl1xMI00capuTqUHBNUW,TOMORROW X TOGETHER;iann dior,Valley of Lies,Valley of Lies,69,184093,False,0.753,0.743,2,-5.024,1,0.0338,0.286,0.0,0.144,0.96,140.004,4,k-pop
100609,1tnOuiBjZeLXEN71ZKtKtu,Deal's Gone Bad,The Ramblers,Messin' Around,32,204186,False,0.751,0.737,8,-6.507,1,0.0376,0.0476,2.86e-05,0.0789,0.941,137.05,4,ska
77545,0IcTSf8jMvxnSNRJc384Gs,Samba De Dom,Perigo,Perigo,44,156699,False,0.659,0.743,5,-6.904,1,0.0649,0.657,0.000635,0.581,0.929,179.065,4,pagode
7593,2BYBbHFrMaBQlW1qjNfALI,Carolina Chocolate Drops,We Are the Music Makers!,Sourwood Mountain,24,202746,False,0.553,0.605,7,-8.354,1,0.0326,0.934,0.000159,0.273,0.773,132.717,4,bluegrass
5924,6tymkf3mb3JJxqd7wRS05t,Rustage;Shwabadi,Change the World (Obito Rap) [feat. Shwabadi],Change the World (Obito Rap) [feat. Shwabadi],36,194346,False,0.696,0.562,4,-8.789,0,0.114,0.591,0.0,0.332,0.368,110.176,4,anime
82602,6nFdjV1Ko66O111x74K2kn,XTC,Skylarking,Dear God - Remastered 2001,52,219506,False,0.577,0.464,7,-7.943,1,0.024,0.0979,1.3e-06,0.154,0.346,90.557,4,power-pop
54638,6RrrUelaYY1py4TV9CrygA,Ceephax Acid Crew,Box Steady,Waltzacid,10,465721,False,0.724,0.904,8,-6.742,0,0.0487,0.209,0.87,0.585,0.766,122.002,4,idm
90892,5hLH4yqTZUX9cpykeMo7Rs,Backstreet Girls,Sick My Duck,Hizbollah Rock'n'rollah,28,194173,False,0.325,0.919,4,-3.061,1,0.0559,0.00186,7.62e-05,0.213,0.406,99.41,4,rock-n-roll
20015,08bNPGLD8AhKpnnERrAc6G,Marshmello;Anne-Marie,FRIENDS,FRIENDS,79,202620,True,0.626,0.88,9,-2.384,0,0.0504,0.205,0.0,0.128,0.534,95.079,4,dance
9081,0dhpQeQ8LR4UEp9gugrITU,Diante do Trono,Diante do Trono (Ao Vivo),Aclame ao Senhor - Ao Vivo,51,455106,False,0.309,0.486,9,-8.155,1,0.0359,0.778,0.0,0.117,0.232,119.52,4,brazil
17859,1ylzRbRcouAgM8iZF4SqCK,DJ Flex,Amaka,Amaka,15,188844,False,0.821,0.824,5,-5.971,0,0.0334,0.412,0.871,0.11,0.692,119.006,4,club
83728,5K4InCkZlFv2SXvR20BXb2,Hardwell;Wildstylez;KiFi,Shine A Light,Shine A Light,50,196216,False,0.531,0.758,9,-2.773,0,0.0361,0.227,0.0,0.251,0.252,147.847,4,progressive-house
60359,1dXJnQPtOBDqzmrYKrjv22,WEDNESDAY CAMPANELLA,Tinker Bell / Hot Pot Commander,Hot Pot Commander,29,141931,False,0.631,0.88,8,-5.18,1,0.115,0.00688,5.84e-06,0.661,0.517,179.988,4,j-dance
77669,6xSsrWJJsfJTbdnV0bKpPW,Soweto,Nova Bis,Refém Do Coração,43,216533,False,0.572,0.675,0,-8.347,1,0.047,0.332,0.0,0.147,0.613,141.559,4,pagode
109767,19nIwUJ2K8fSF2VUoOXEUM,Ann Clue,Luna,Luna,45,230400,False,0.7,0.462,11,-11.281,1,0.0518,9.49e-05,0.886,0.0807,0.231,125.005,4,techno
58560,0awlmildRdGcHEI3a5hA4r,Otep,Hydra,Crush,23,276840,True,0.546,0.966,6,-5.347,1,0.0961,0.0141,0.87,0.125,0.424,150.003,4,industrial
88020,572GakOVkoIZvOGXcgofFO,Feid,Esto me suena a Farra,Feliz Cumpleaños Ferxxo,2,155960,False,0.865,0.573,5,-5.501,1,0.0678,0.0863,0.0,0.305,0.563,94.999,4,reggae
51677,3FHl1QYu76zguwjqhqcglX,Sukhwinder Singh;Shreya Ghoshal;Vikram Montrose,"Kar Har Maidaan Fateh (From ""Sanju"")","Kar Har Maidaan Fateh (From ""Sanju"")",59,312157,False,0.557,0.821,1,-7.794,0,0.0573,0.0189,0.0,0.0863,0.184,170.022,4,hip-hop
77576,6VP8cYLycLdBB2tKOPLDUB,Gigantes do Samba,Gigantes do Samba (Ao Vivo),"Lembrou de Mim, Né - (Citação ""Querendo Eu"") [Ao Vivo]",44,201840,False,0.7,0.847,9,-5.04,1,0.0374,0.355,1.14e-06,0.491,0.45,91.937,4,pagode
86177,0vje1g0dkLILsDpxXTcBaJ,The Maine,Alternative Christmas 2022,Santa Stole My Girlfriend,0,182960,False,0.677,0.493,7,-6.595,1,0.0323,0.601,0.0,0.306,0.738,107.993,4,punk
16432,1O9UUjQezyMMwe8RyHyavL,Jean Sibelius;Hannu Norjanen;Friends of Sibelius;Tapiola Chamber Choir,October Classical Playlist,"Songs for American Schools, JS 199: No. 1, Autumn Song",0,49560,False,0.347,0.0312,5,-30.669,0,0.0532,0.992,0.00101,0.0767,0.0877,88.69,4,classical
88160,1wDyGzKYHVRVhNK3c9yD0y,KAROL G;Maldy,Halloween con perreito,GATÚBELA,0,209160,False,0.627,0.858,11,-2.824,0,0.386,0.263,0.0,0.21,0.342,92.523,4,reggae
58513,7hgtn706RqLE5q1mWe8aQx,Prong,Cleansing,"Snap Your Fingers, Snap Your Neck",58,251533,False,0.668,0.788,5,-6.752,1,0.0424,7.48e-05,0.108,0.0792,0.692,137.38,4,industrial
29418,6fhGeOhCuAECkSf1P1gaTe,Floatinurboat,NCS: The Best of 2016,Spirit Of Things,39,253330,False,0.514,0.638,10,-7.576,0,0.0414,0.0123,0.0147,0.0814,0.404,75.007,4,dubstep
64245,7pfC2uUEuDEzMYKVblIXb8,Ella Fitzgerald,The Very Best Christmas Songs 2022,Sleigh Ride,0,175986,False,0.593,0.287,1,-12.472,1,0.0469,0.764,0.0,0.153,0.639,77.117,4,jazz
22031,0ppdt8zRZOHIKh4ZDB0Zp9,Opeth,Ghost Reveries,Ghost of Perdition,52,629480,False,0.292,0.818,9,-6.227,0,0.0413,0.000697,0.00192,0.0544,0.19,93.924,3,death-metal
18205,4RoNtqESNQ5JhnadPCrQEe,Robert Schimmel,Life Since Then,Swimming with a Dolphin,24,166293,True,0.61,0.543,1,-17.313,1,0.952,0.903,0.0,0.474,0.345,106.705,1,comedy
39064,69DkySvtBDM4Czz2lHx6gw,Scorpions,Artsy & Colourful,Wind Of Change,0,311240,False,0.429,0.63,0,-7.392,1,0.0329,0.078,0.0,0.104,0.211,151.627,4,german
99801,4fTn0u6zKUIjTCF0OoQ12R,Taba Chake,Bombay Dreams,No Doma Lo,32,234000,False,0.492,0.64,7,-9.152,1,0.0723,0.568,0.178,0.156,0.556,93.398,4,singer-songwriter
17172,2kGFo8cQRNtCfQjFNrvrEE,MAGNAVOLT,Edgerunner,Edgerunner,47,262736,False,0.613,0.988,11,-5.498,1,0.113,5.13e-05,0.835,0.427,0.0393,95.027,4,club
93159,0nEQDvY9N3Y6ra8GoQX6U7,Владимир Бунчиков;Детский хор Центрального Дома Культуры железнодорожников;Большой детский хор Центрального телевидения и Всесоюзного радио;Симфонический Оркестр Московской Государственной Филармонии,Песни нашей Родины. Выпуск 2,"Песня о Родине (Из к/ф ""Цирк"")",6,286487,False,0.364,0.346,7,-12.485,1,0.0411,0.843,0.0,0.0747,0.349,106.745,4,romance
60377,5S0isK4TAAP5BfGTOE9Una,Fully Bad,Reign Riddim,You Wouldn't Know,22,223755,False,0.549,0.577,0,-5.673,1,0.213,0.151,0.0,0.0731,0.494,132.705,5,j-dance
13654,25cVyUYzONCdHUeFWKbOol,Fast Eddie,Jack to the Sound,Acid Thunder,33,272419,False,0.772,0.887,11,-9.11,1,0.0475,5.7e-05,0.387,0.476,0.774,124.185,4,chicago-house
23358,30q3JG3LlFpk8XypDDq6DR,BLOND:ISH;Shawni,Wizard of Love (Radio Edit),Wizard of Love - Radio Edit,53,236303,False,0.756,0.511,7,-8.366,1,0.0451,0.0549,0.45,0.102,0.446,120.017,1,deep-house
55301,6ymoA9aCgqTyoQLIeR7vCX,Taba Chake,Bombay Dreams,Shaayad,52,208000,False,0.606,0.474,8,-8.498,1,0.0308,0.671,9.09e-06,0.114,0.43,94.967,4,indian
41374,0gaQZpcyDE0AK1m0tYNUt7,Håkan Hellström,Rampljus,Rampljus,26,58727,False,0.453,0.171,11,-13.325,0,0.0426,0.815,0.0,0.687,0.526,103.149,3,goth
49743,3tjI1GQY1imMyiaEfjIbrG,The Prophet,The Hardcore Archive Part 3 (1997),The Sound He Makes - Original Mix,0,173793,False,0.648,0.87,11,-6.663,0,0.0452,0.0665,0.643,0.102,0.147,101.504,4,hardstyle
112332,21ZjS5SElT8hgyHarqhsIQ,KÖFN,Tepeler,Sensiz N'aparım Ben,42,203000,False,0.705,0.394,11,-9.447,0,0.197,0.119,0.0122,0.145,0.675,172.06,4,turkish
42263,3zRrpaY13nDHD97EHsRJD6,Sex Prisoner,Tannhauser Gate,Underbite,16,57659,False,0.315,0.955,1,-5.02,0,0.194,1.42e-05,0.0648,0.512,0.316,59.212,4,grindcore
21047,323uxL7lyIOJhkpzZMW5iD,Burna Boy;Lily Allen,Am I Ready - Pop Night Out,Heaven's Gate,0,202446,True,0.845,0.854,4,-5.897,0,0.197,0.0376,1.45e-05,0.343,0.636,102.008,4,dancehall
80168,4bt0XG1MoZ1fkZ095X6WHC,Yuvan Shankar Raja;Dhanush,Naane Varuvean,Rendu Raaja,36,202718,False,0.607,0.695,0,-9.537,1,0.0567,0.163,4.26e-06,0.109,0.594,150.061,4,pop-film
34639,1XjrpDJARnUJtL1wRUQMbI,Glen Campbell,Fiesta temática 60s,Christmas Is For Children,0,199200,False,0.32,0.288,7,-13.439,1,0.0291,0.363,0.00561,0.0943,0.181,77.762,4,folk
105445,579ERLXl3ou24SPHbXrsAw,Smartface,Smooth Lookin',Mind Outside,12,167000,False,0.639,0.334,9,-6.877,0,0.139,0.335,0.826,0.0824,0.477,180.079,4,study
82385,4k0gm8GjjKQkBPqiIiLxPs,Teenage Bottlerocket,Stay Rad!,Everything to Me,25,176531,False,0.385,0.846,4,-3.843,1,0.0813,0.000539,0.00122,0.0744,0.929,161.906,4,power-pop
85501,3YD9EehnGOf88rGSZFrnHg,blink-182,Take Off Your Pants And Jacket,Stay Together For The Kids,69,239333,False,0.519,0.78,2,-4.939,1,0.0356,0.00165,2.14e-05,0.156,0.166,145.125,4,punk-rock
80612,163jamCc6vC1HQKpbu2jxC,Shafqat Amanat Ali;Clinton Cerejo,Jodi Breakers,Darmiyaan,59,353500,False,0.569,0.45,7,-9.732,1,0.03,0.671,0.000334,0.0907,0.423,143.847,4,pop-film
87468,03YuyrltrfOOtysn0HBvax,Skank;Michael Fossenkemper,O Samba Poconé,Tão Seu,45,243666,False,0.77,0.786,6,-3.516,0,0.0553,0.0322,0.000664,0.182,0.969,153.8,4,r-n-b
35828,35RVm5AuLQntiVPw5UAdnK,Alemão Do Forró;Robério e Seus Teclados,"Alemão do Forró, Vol. 06: O Rei do Forró Capixaba","Oi, Atende Aí",37,162351,False,0.65,0.684,5,-4.016,1,0.0459,0.28,0.0,0.0517,0.929,186.082,4,forro
57474,0dnEMfP8s7rgvVdtgbYKwe,Cafuné,Daily Pop Mix,Tek It,0,191823,False,0.423,0.913,8,-5.354,1,0.0655,6.53e-05,0.0,0.269,0.596,146.995,4,indie
38161,2DgaPZppYXSYGCaBceXfTw,Sunbeam Sound Machine,Wonderer,In Your Arms,58,279349,False,0.332,0.786,3,-4.112,1,0.0334,0.0295,0.941,0.418,0.444,139.988,4,garage
44110,69vMDipMastHvYna7plBdS,Linkin Park,Minutes to Midnight,No More Sorrow,48,221720,False,0.571,0.934,3,-4.22,0,0.0531,0.00316,6.21e-06,0.197,0.409,132.594,4,grunge
44521,0AJTKW9fVFo3rIXbtTVE3T,The Smashing Pumpkins,Siamese Dream (2011 - Remaster),Mayonaise - Remastered,55,348773,False,0.482,0.529,10,-10.426,1,0.0271,0.000107,0.546,0.0839,0.0879,145.969,4,grunge
99062,0tEAGQTo2PXnWFKn99x0a7,Osho Jain;Melissa Srivastava,"Uljhe Hue (From ""Uljhe Hue"")","Uljhe Hue - From ""Uljhe Hue""",51,112750,False,0.532,0.123,5,-10.427,1,0.0346,0.908,0.0,0.0729,0.256,76.569,4,singer-songwriter
89160,7KlmptaueSViBgx1DDOCQ7,KAROL G,Clásicos de ahora: Perreo,BICHOTA,0,178946,True,0.863,0.666,1,-4.158,0,0.152,0.212,0.000493,0.103,0.838,163.908,4,reggaeton
111275,0tdggmRNDpQw6qOwBsbbHm,Everything But The Girl,Everything But The Girl,Laugh You out the House,24,108360,False,0.571,0.671,4,-10.096,1,0.0446,0.0606,0.0,0.112,0.925,102.807,4,trip-hop
15522,4gz5ioUWuYkmtBGKXVZkXY,moow;Lotte Kestner,I Can't Tell You How Much It Hurts,You're in My Head,59,97050,False,0.751,0.197,2,-11.627,1,0.11,0.958,0.944,0.096,0.324,140.193,4,chill
11460,2Viw81MZJPsOjODAz4A5nW,Ben Howard,I Forget Where We Were,She Treats Me Well,58,317933,False,0.625,0.494,0,-12.597,0,0.0393,0.374,0.308,0.0713,0.596,79.589,4,british
113879,4EQfxtvhrryDfVoTjl89lj,Dulces Sueños,"Sleep 101 Música para Dormir – Música Suave New Age para Descansar, Massage, Yoga Nidra y Ejercicios de Relajacion",Share the Joy,22,356000,False,0.158,0.0457,10,-20.763,1,0.0385,0.977,0.326,0.102,0.0337,74.084,4,world-music
34075,5h1L6nOR9QYXeeNW14aeus,Prateek Kuhad,Pause,Pause,51,171149,False,0.619,0.277,11,-11.771,1,0.0322,0.892,0.0542,0.116,0.435,111.576,4,folk
9384,6tHyD9FHebvcf6Rj3EAk0v,Voz da Verdade,Projeto no Deserto,Pra Que,47,356653,False,0.483,0.331,4,-7.123,1,0.0267,0.733,2.65e-06,0.155,0.201,73.934,4,brazil
57751,4WfV1CNg91SBp8oG0VY0VB,Cigarettes After Sex,Crush,Crush,65,266666,False,0.401,0.504,5,-8.579,1,0.0252,0.0884,0.757,0.11,0.285,98.357,4,indie
62873,2rQsg6LF9Ylm31vtYCjQvd,EXILE,EXTREME BEST,Carry On,36,290066,False,0.729,0.78,9,-4.348,1,0.0305,0.0336,0.00331,0.319,0.816,115.99,4,j-pop
61989,4ZQkIn3g6f8op4MLnbDXIU,Philosophy no Dance,愛の哲学,ロック★with you,18,228093,False,0.624,0.879,11,-4.173,0,0.0613,0.022,2.92e-06,0.433,0.76,128.991,4,j-idol
33178,004h8smbIoAkUNDJvVKwkG,Ouse;Powfu,Loners Diary,Lovemark,58,219482,True,0.808,0.331,5,-13.457,1,0.0557,0.131,0.0,0.225,0.337,140.035,4,emo
530,3BXMHdrjdF5yjJU4G0Z5HZ,Ethan Loukas;Janine Teñoso,Hanap-Hanap,Hanap-Hanap,29,246644,False,0.663,0.239,9,-9.517,1,0.0308,0.827,0.0,0.109,0.488,83.102,4,acoustic
30244,7Ifnxt3NpU9Ky2VhC1RDUi,DJ Snake;Selena Gomez;Ozuna;Cardi B,Fiesta portatil,Taki Taki,2,212500,True,0.843,0.802,1,-4.167,0,0.228,0.158,5e-06,0.0642,0.618,95.881,4,edm
55025,6FjbAnaPRPwiP3sciEYctO,Pritam;Arijit Singh,Agent Vinod,Raabta,73,243578,False,0.657,0.581,0,-8.108,1,0.0298,0.699,1.82e-05,0.116,0.323,118.037,4,indian
108684,14s9q3yRMLXmHcDE9LZ3se,Pedro Laurenz;Alberto Podestá,Presentando a Pedro Laurenz,Todo,18,155240,False,0.597,0.394,7,-7.029,0,0.0457,0.975,0.117,0.151,0.602,127.968,3,tango
43691,1pZwsIB2ogBnbjydoIHQnL,Five Finger Death Punch,AfterLife,Thanks For Asking,63,198780,False,0.626,0.828,11,-4.576,0,0.0277,0.00555,0.0,0.0683,0.697,100.037,4,groove
40958,5cKFHYKKCkCi6Y54erg2mr,Wilian Nascimento,Filho,Filho,38,253031,False,0.439,0.434,4,-10.008,1,0.0304,0.527,0.0,0.122,0.295,106.635,4,gospel
70802,62E8ZkIPBg7uJg9gkRJ535,Jay Chou,葉惠美,三年二班,44,280386,False,0.624,0.688,5,-8.857,0,0.0668,0.19,0.0451,0.0532,0.626,89.911,4,mandopop
56779,014DA3BdnmD3kI5pBogH7c,Chillies;Suni Hạ Linh;Rhymastic,Cứ Chill Thôi,Cứ Chill Thôi,61,270000,False,0.781,0.608,8,-8.452,1,0.0408,0.217,3.63e-05,0.158,0.609,101.017,4,indie-pop
32155,0AzD1FEuvkXP1verWfaZdv,Hudson Mohawke,Satin Panthers,Cbat,67,171720,False,0.58,0.52,9,-5.999,1,0.42,0.0042,0.831,0.0904,0.0585,159.722,4,electronic
27949,3TJNI4s10APdVfmQkWVRzR,Matrix & Futurebound,Mystery Machine,Mystery Machine,15,224870,False,0.458,0.974,6,-3.604,1,0.0463,0.000471,0.835,0.199,0.0396,174.031,4,drum-and-bass
26266,1RZ2w0jGUKpyt3JRvKXCq6,SHIKI THEATRE COMPANY,ディズニー 『アナと雪の女王』 ミュージカル <劇団四季> (オリジナル・サウンドトラック),生まれて初めて,25,251253,False,0.346,0.435,6,-6.072,1,0.0358,0.646,0.0,0.316,0.322,85.638,3,disney
50984,5fOuDr7uuYtVhLeaMXEtPc,Pappo,Pappo Sigue Vivo,Blues Got Soul,20,389973,False,0.581,0.519,9,-13.96,1,0.164,0.0932,0.193,0.949,0.215,123.282,4,heavy-metal
42389,3BuUE97Z9XW1qoJ0Qxa7ER,Anaal Nathrakh,Vanitas,The Blood-Dimmed Tide,16,200920,True,0.292,0.67,6,-2.811,1,0.133,3.66e-05,0.315,0.326,0.0972,129.871,4,grindcore
20809,3Dv1eDb0MEgF93GpLXlucZ,Doja Cat,Hot Pink,Say So,79,237893,True,0.787,0.673,11,-4.583,0,0.159,0.264,3.35e-06,0.0904,0.779,110.962,4,dance
33003,03eJ2DclFWXYU8GWgANdmZ,XXXTENTACION;PnB Rock;Trippie Redd,Bad Vibes Forever,bad vibes forever,75,150475,True,0.8,0.526,8,-5.153,1,0.0716,0.334,0.00174,0.0571,0.746,129.874,4,emo
101445,3VWTHtM356FfG5avl8ahKF,Meeresrauschen;Naturgeräusche für Entspannung und Erholung;Naturgeräusche,Wellenrauschen,Einfach mal Durchatmen,37,190000,False,0.171,0.662,10,-26.983,1,0.0643,0.761,0.919,0.302,0.00365,61.436,3,sleep
24302,0iiQCzqzytQsVmlkGjTGB1,Inner City,Big Fun (Remastered),Big Fun (Remastered),44,198688,False,0.673,0.931,10,-4.326,0,0.0394,0.00037,0.487,0.044,0.929,122.023,4,detroit-techno
87084,0XgmLT6nDInA6w2yxpVsZh,Chuck Berry,Rockin' Around The Christmas Tree 2022,Run Rudolph Run,0,162897,False,0.647,0.876,10,-5.662,1,0.185,0.881,3.59e-05,0.26,0.949,151.925,4,r-n-b
14445,17lLUrF1NygZxjvZfRmFMf,Cri-Cri,Las 100 Clásicas de Cri Cri Vol. 1,El Conejo Turista,34,164240,False,0.633,0.295,0,-12.034,1,0.0768,0.831,0.0,0.189,0.729,127.363,4,children
113891,6Nenm0bjHwjCbTet7Zb9VH,I AM THEY,I AM THEY,From the Day,48,219626,False,0.576,0.837,0,-5.877,1,0.0326,0.000215,0.0,0.191,0.419,118.974,4,world-music
12722,2c0K8HjwVT5hFpsq2zO5xb,Kary Ng,Simpler Than Love,二十世紀少年 - Unplugged,45,242000,False,0.503,0.586,0,-6.718,1,0.0559,0.572,0.0,0.847,0.577,173.919,4,cantopop
1304,1ETZhP9orTkDclKEyt0xqm,William Onyeabor,World Psychedelic Classics 5: Who Is William Onyeabor?,Fantastic Man,45,386160,False,0.7,0.756,2,-10.714,1,0.0575,0.00182,0.711,0.0575,0.944,114.28,4,afrobeat
48715,3DjK1C9k89tOOb91wZOV0R,NSD;DNC,Kepler 909kf,Kepler 909kf,30,245647,False,0.593,0.934,3,-4.396,0,0.199,0.17,0.00038,0.181,0.29,169.966,4,hardcore
81858,5CSEaABQkS1hoLza0IpK2r,Amar Arshi;Badshah;Neha Kakkar;Indeep Bakshi;Prem & Hardeep,Baar Baar Dekho (Original Motion Picture Soundtrack),Kala Chashma,69,187006,False,0.801,0.856,0,-4.233,1,0.065,0.0984,6.62e-05,0.228,0.919,106.026,4,pop
15391,1Dn2wM6dfCNz0c3uGsbWfV,Alrahim Wright III,Before The Big Picture,I Watched Her Leave,59,173133,True,0.482,0.46,4,-12.716,0,0.577,0.357,0.0,0.51,0.434,82.686,4,chill
62089,7FWvBjQqt9DEDilkq18Mv9,Norah Jones,All I want For Christmas Is Music,It's Not Christmas 'Til You Come Home - Recorded At Spotify Studios NYC,0,192420,False,0.473,0.068,0,-20.033,1,0.0315,0.892,0.00216,0.105,0.262,93.777,3,j-pop
105529,6tw6f2SpScnkWeFMzc9Ykd,Beat Oven,Kid Tested & Mother Approved,The Feels,32,102250,False,0.587,0.407,11,-12.168,0,0.033,0.699,0.895,0.107,0.513,79.974,4,study
19394,32mcPl0kYmcAVGf884kCtp,Kenny Rogers;Kim Carnes,Best 70s Rock Tunes,Don't Fall In Love With A Dreamer,0,220400,False,0.528,0.391,9,-9.39,1,0.0253,0.0333,0.0,0.115,0.201,80.31,4,country
74028,2lxPxoNHyjE5cpdxuj9VuK,Tim Maia,Só as Melhores do Pop Rock Brasileiro,Vê se decide,0,193866,False,0.817,0.743,8,-6.656,0,0.0464,0.298,0.0,0.233,0.961,123.382,4,mpb
108348,2ViHHrrPlRdQhcZ6slsxiy,Julio Sosa;Armando Pontier y su Orquesta,Esenciales,La Casita de Mis Viejos (with Armando Pontier y su Orquesta),21,176320,False,0.621,0.685,5,-6.286,0,0.101,0.789,0.0,0.497,0.717,118.526,4,tango
101647,70DoteWv6bCOzJCrgE1OZB,Rain Sounds;Rain Sounds & White Noise;Relaxing Rain Sounds;Meditation Rain Sounds;Sleep Sound Library;Sleep Sounds of Nature,"Rain: A collection of Rain Showers, Driving in the Rain, Thunder, Hiding Under a Tree, Rainforests, and More (Loopable Audio for Ambiance, Meditation, Insomnia and Restless Children)",Rain Drops Dancing on a Tin Roof,34,71107,False,0.304,0.999,6,-22.221,0,0.0969,0.432,0.913,0.979,1e-05,115.315,1,sleep
19193,3yZ99lIQVH3U8EuNtieRWn,Kenny Chesney,Laidback Country,Knowing You,0,226266,False,0.568,0.562,7,-6.12,1,0.0258,0.23,3.41e-06,0.119,0.178,125.981,3,country
